PHASE,WEIGHT,ALT.,MACH,CAS,TAS,WIND,SR,RATE,GRDT,ALPH,WFE,N1,EGT,CL,CD,FN,DRAG,PCFN,TIME,FUEL,DIST,theta, theta2,CN1
CRZ,125663.34,34000,0.78,270.5,451.6,,0.105301594,,,1.59,4287.9859,78.655,667,,,,,70.2,785.71,62516.40934,5914.3,0.766371681,0.859623788,84.83442547
CRZ,180778.84,28000,0.76,300,451.7,,0.07984596,,,2.13,5657.05492,80.525,709,,,,,75.9,183.26,17636.96,1379.8,0.807600208,0.900894184,84.8386681
CRZ,121254.1,32000,0.8,290.9,467.4,,0.097749272,,,1.05,4781.82078,79.588,677,,,,,71.2,866.79,77161.7,6751.7,0.780114524,0.879969183,84.84257866
CRZ,140000,33000,0.763,270,443.7,,0.09936,,,2,4465,78.833,680,,,,,70.2,,,,0.773243103,0.863274735,84.84642314
CRZ,119049.48,34000,0.79,274.3,457.4,,0.106045486,,,1.32,4314.44134,78.777,666,,,,,70.4,856.44,69132.47396,6529.3,0.766371681,0.862030195,84.84733359
CRZ,97003.28,36000,0.8,265.8,459,,0.116931716,,,0.97,3926.42822,78.18,655,,,,,69.4,999.07,74291.28476,7643.6,0.752628839,0.848965331,84.84977373
CRZ,170000,27000,0.791,320,472.2,,0.07832,,,1.41,6029,81.229,705,,,,,77.8,,,,0.814471629,0.916391514,84.85365956
CRZ,110000,25000,0.82,346.8,493.6,,0.07355,,,0.13,6711,82.251,716,,,,,80.7,,,,0.828214472,0.939592754,84.85381198
CRZ,167551.12,30000,0.75,283.2,442,,0.086713356,,,2.31,5097.08144,79.744,694,,,,,72.7,345.78,30864.68,2547.2,0.793857366,0.88316632,84.85486895
CRZ,125663.34,36000,0.74,243.9,424.6,,0.11258176,,,2.43,3772.10482,77.547,660,,,,,68.2,654.92,46114.03654,4640.1,0.752628839,0.83505675,84.86077739
CRZ,198415.8,24000,0.79,339.9,477.5,,0.069095808,,,1.48,6911.4837,82.248,720,,,,,81.6,0,0,0,0.835085893,0.939321314,84.862976
CRZ,154323.4,32000,0.74,267.1,432.3,,0.094043418,,,2.5,4596.6327,78.953,683,,,,,69.9,525.85,44092.4,3788.8,0.780114524,0.865552666,84.86368527
CRZ,189597.32,26000,0.78,321.8,467.6,,0.074457276,,,1.73,6278.75776,81.456,710,,,,,78.1,83.41,8818.48,650,0.82134305,0.921284073,84.86454715
CRZ,97003.28,38000,0.77,243.2,441.6,,0.127586614,,,1.52,3461.2534,77.154,664,,,,,66.5,925.24,59681.26802,6810.5,0.738885997,0.826503098,84.86648281
CRZ,125663.34,28000,0.81,321.5,481.5,,0.082748954,,,0.65,5817.99218,81.117,700,,,,,78.1,694.09,72752.46,5569.7,0.807600208,0.913573508,84.86725044
CRZ,123458.72,36000,0.75,247.5,430.4,,0.113189575,,,2.23,3802.9695,77.66,661,,,,,68.5,683.67,48318.65654,4904,0.752628839,0.837299584,84.87053671
CRZ,163141.88,28000,0.79,312.9,469.6,,0.081565077,,,1.43,5756.26282,80.891,699,,,,,77.3,352.41,35273.92,2758.1,0.807600208,0.908404866,84.8712265
CRZ,170000,30000,0.742,280,437.4,,0.08628,,,2.48,5069,79.674,694,,,,,72.5,,,,0.793857366,0.881271223,84.87149001
CRZ,112435.62,30000,0.81,308.1,477.4,,0.090115303,,,0.61,5297.70186,80.43,689,,,,,74.8,877.68,85980.18,6982.7,0.793857366,0.89802733,84.8737306
CRZ,171960.36,28000,0.78,308.5,463.6,,0.080939119,,,1.7,5727.60276,80.781,700,,,,,76.9,268.37,26455.44,2073.7,0.807600208,0.905869002,84.8743626
CRZ,103617.14,26000,0.82,339.8,491.5,,0.076589163,,,0.1,6417.64882,81.93,711,,,,,79.9,826.14,94798.66,6768.1,0.82134305,0.931797264,84.87547923
CRZ,185000,29000,0.679,260,401.9,,0.07919,,,3.78,5075,79.381,695,,,,,72.7,,,,0.800728787,0.874562547,84.88307971
CRZ,185188.08,28000,0.75,295.7,445.8,,0.07955566,,,2.35,5604.14404,80.462,705,,,,,75.7,139.13,13227.72,1033.7,0.807600208,0.898455232,84.88727697
CRZ,100000,30000,0.815,310,480.1,,0.09034,,,0.37,5314,80.501,689,,,,,75.1,,,,0.793857366,0.899317348,84.88770452
CRZ,100000,34000,0.805,280,466,,0.10699,,,0.79,4355,78.982,667,,,,,70.8,,,,0.766371681,0.865697283,84.88776506
CRZ,147709.54,30000,0.79,299.7,465.6,,0.088763596,,,1.4,5244.79098,80.221,689,,,,,74.2,542.09,50706.26,4206.3,0.793857366,0.892946642,84.89367163
CRZ,135000,28000,0.806,320,479.4,,0.08249,,,0.83,5812,81.096,700,,,,,78.1,,,,0.807600208,0.912529442,84.89380331
CRZ,160937.26,30000,0.77,291.4,453.8,,0.087498072,,,1.9,5185.26624,80.001,693,,,,,73.6,411.06,37478.54,3108.8,0.793857366,0.887992972,84.89666912
CRZ,145000,29000,0.799,310,472.8,,0.08556,,,1.16,5526,80.675,694,,,,,77.3,,,,0.800728787,0.902965999,84.89913696
CRZ,125000,35000,0.768,260,442.8,,0.109,,,1.86,4062,78.232,666,,,,,69.8,,,,0.75950026,0.849094557,84.8997487
CRZ,134481.82,34000,0.76,262.9,440.1,,0.103591549,,,2.06,4248.30274,78.501,675,,,,,69.9,684.04,53697.92934,5016.9,0.766371681,0.854902938,84.90177781
CRZ,152118.78,32000,0.75,271,438.1,,0.094533298,,,2.3,4634.11124,79.095,683,,,,,70.3,549.06,46297.02,4009.5,0.780114524,0.867877408,84.90237496
CRZ,145504.92,32000,0.77,278.9,449.8,,0.095435948,,,1.87,4713.47756,79.315,682,,,,,70.9,617.72,52910.88,4631.2,0.780114524,0.872620504,84.90682904
CRZ,105000,26000,0.82,339.8,491.5,,0.0765,,,0.12,6426,81.961,711,,,,,80,,,,0.82134305,0.931797264,84.90759371
CRZ,160000,32000,0.696,250,406.7,,0.09142,,,3.42,4449,78.544,679,,,,,68.9,,,,0.780114524,0.855694515,84.90898329
CRZ,180778.84,26000,0.79,326.3,473.6,,0.074888189,,,1.46,6322.85016,81.613,710,,,,,78.7,164.13,17636.96,1295.5,0.82134305,0.92386309,84.90935347
CRZ,167551.12,26000,0.8,330.8,479.6,,0.075437037,,,1.17,6358.12408,81.729,710,,,,,79.2,282.47,30864.68,2257.6,0.82134305,0.926474961,84.91009795
CRZ,185188.08,24000,0.8,344.6,483.6,,0.069476826,,,1.2,6959.98534,82.41,721,,,,,82.3,112.62,13227.72,907.6,0.835085893,0.941976887,84.91018571
CRZ,156528.02,24000,0.81,349.3,489.6,,0.06996217,,,0.74,6997.46388,82.528,721,,,,,82.7,346.42,41887.78,2826.8,0.835085893,0.944665864,84.9106586
CRZ,152118.78,24000,0.812,350,490.5,,0.070021137,,,0.67,7006.28236,82.552,721,,,,,82.8,381.18,46297.02,3116.4,0.835085893,0.945207667,84.91100506
CRZ,125000,32000,0.798,290,466.1,,0.09733,,,1.14,4789,79.63,678,,,,,71.4,,,,0.780114524,0.879470534,84.91141324
CRZ,175000,30000,0.718,270,422.9,,0.08481,,,3.01,4987,79.462,693,,,,,71.8,,,,0.793857366,0.875707871,84.9141106
CRZ,170000,26000,0.798,330,478.5,,0.07534,,,1.22,6352,81.71,710,,,,,79.1,,,,0.82134305,0.925949958,84.91442092
CRZ,115000,31000,0.806,300,473.2,,0.09375,,,0.78,5047,80.074,684,,,,,72.1,,,,0.786985945,0.889236825,84.91468522
CRZ,141095.68,26000,0.81,335.3,485.6,,0.075949597,,,0.7,6393.398,81.852,711,,,,,79.7,509.15,57320.12,4120.3,0.82134305,0.929119686,84.91676966
CRZ,196211.18,26000,0.77,317.3,461.6,,0.073826782,,,1.96,6252.30232,81.394,714,,,,,77.7,21.11,2204.62,162.4,0.82134305,0.918737909,84.9173775
CRZ,121254.1,36000,0.76,251.1,436.1,,0.113380084,,,2.03,3847.0619,77.811,664,,,,,68.9,708.94,50523.27654,5152.7,0.752628839,0.839572523,84.92037209
CRZ,105821.76,26000,0.82,339.8,491.5,,0.076439477,,,0.14,6430.87654,81.981,711,,,,,80.1,805.55,92594.04,6599.4,0.82134305,0.931797264,84.92831274
CRZ,101412.52,32000,0.81,294.9,473.2,,0.098094003,,,0.59,4823.70856,79.788,679,,,,,71.9,967.42,87516.80014,7629.7,0.780114524,0.882481151,84.93464186
CRZ,136686.44,30000,0.8,303.9,471.5,,0.089267085,,,1.11,5282.26952,80.375,689,,,,,74.6,648.87,61729.36,5098.6,0.793857366,0.895471109,84.93666345
CRZ,141095.68,32000,0.78,282.9,455.7,,0.095943972,,,1.65,4748.75148,79.454,678,,,,,71.3,662.49,57320.12,5031.3,0.780114524,0.875038859,84.93801282
CRZ,185000,29000,0.703,270,416.3,,0.08035,,,3.33,5181,79.674,698,,,,,73.6,,,,0.800728787,0.879874262,84.93883781
CRZ,101412.52,38000,0.76,239.7,435.9,,0.125218859,,,1.77,3481.09498,77.117,673,,,,,66.5,860.01,55272.02802,6248.2,0.738885997,0.824242107,84.94204798
CRZ,156528.02,30000,0.78,295.6,459.7,,0.087906306,,,1.69,5229.35864,80.158,689,,,,,74.1,453.96,41887.78,3477.9,0.793857366,0.89045393,84.94565024
CRZ,170000,28000,0.783,310,465.6,,0.08092,,,1.62,5755,80.885,700,,,,,77.3,,,,0.807600208,0.906626369,84.94812877
CRZ,165346.5,30000,0.76,287.3,447.9,,0.086831291,,,2.13,5158.8108,79.941,697,,,,,73.4,365.71,33069.3,2730,0.793857366,0.885563769,84.94927108
CRZ,152118.78,28000,0.8,317.2,475.5,,0.081905272,,,1.15,5804.76446,81.082,700,,,,,78,454.42,46297.02,3601.5,0.807600208,0.910973035,84.95162519
CRZ,178574.22,28000,0.77,304.2,457.7,,0.080208834,,,1.95,5705.55656,80.744,704,,,,,76.7,203.44,19841.58,1551.8,0.807600208,0.903365441,84.95296169
CRZ,110231,34000,0.8,278.2,463.2,,0.106376609,,,1.04,4354.1245,78.989,668,,,,,70.8,933.37,76606.13576,7205.9,0.766371681,0.864467257,84.95566459
CRZ,100000,27000,0.82,332.8,489.5,,0.07961,,,0.12,6148,81.665,706,,,,,79.3,,,,0.814471629,0.924001774,84.9570774
CRZ,145000,32000,0.773,280,451.4,,0.09545,,,1.83,4729,79.395,681,,,,,71.1,,,,0.780114524,0.873342734,84.9573187
CRZ,108026.38,36000,0.79,262.1,453.3,,0.115602689,,,1.32,3922.01898,78.169,656,,,,,69.7,868.45,63750.99654,6561.2,0.752628839,0.846571971,84.95767397
CRZ,190000,28000,0.737,290,437.9,,0.07872,,,2.65,5562,80.394,704,,,,,75.5,,,,0.807600208,0.895332888,84.96329933
CRZ,127867.96,28000,0.81,321.5,481.5,,0.082431439,,,0.69,5840.03838,81.215,701,,,,,78.5,671.4,70547.84,5387.6,0.807600208,0.913573508,84.96978123
CRZ,125000,27000,0.814,330,485.7,,0.07922,,,0.53,6131,81.608,706,,,,,79.2,,,,0.814471629,0.922404758,84.9712422
CRZ,115000,25000,0.82,346.8,493.6,,0.07321,,,0.19,6742,82.37,717,,,,,81.1,,,,0.828214472,0.939592754,84.9765777
CRZ,123458.72,32000,0.8,290.9,467.4,,0.09725032,,,1.09,4806.0716,79.714,679,,,,,71.6,839.2,74957.08,6536.7,0.780114524,0.879969183,84.97689746
CRZ,149914.16,32000,0.76,275,444,,0.094692056,,,2.11,4689.22674,79.274,686,,,,,70.9,569.44,48501.64,4213.8,0.780114524,0.870233353,84.97925318
CRZ,165000,31000,0.732,270,429.7,,0.08932,,,2.7,4811,79.326,688,,,,,70.4,,,,0.786985945,0.871323136,84.98180136
CRZ,114640.24,30000,0.81,308.1,477.4,,0.089747893,,,0.65,5319.74806,80.533,690,,,,,75.1,852.76,83775.56,6784.5,0.793857366,0.89802733,84.98242131
CRZ,108026.38,26000,0.82,339.8,491.5,,0.07628072,,,0.17,6444.10426,82.035,711,,,,,80.3,785,90389.42,6431.1,0.82134305,0.931797264,84.9842541
CRZ,114640.24,36000,0.78,258.4,447.6,,0.114573033,,,1.6,3906.58664,78.089,656,,,,,69.7,788.69,57137.13654,5883.2,0.752628839,0.844208716,84.98943565
CRZ,110000,35000,0.795,270,458.2,,0.11071,,,1.2,4139,78.61,662,,,,,70.5,,,,0.75950026,0.855504891,84.98974926
CRZ,134481.82,32000,0.79,286.9,461.5,,0.096479212,,,1.4,4784.0254,79.614,679,,,,,71.5,727.78,63933.98,5598,0.780114524,0.877488419,84.99017978
CRZ,182983.46,28000,0.76,300,451.7,,0.079673595,,,2.17,5670.28264,80.67,707,,,,,76.5,159.9,15432.34,1203.9,0.807600208,0.900894184,84.99143565
CRZ,191801.94,26000,0.78,321.8,467.6,,0.07406265,,,1.76,6314.03168,81.578,711,,,,,78.5,62.41,6613.86,486.3,0.82134305,0.921284073,84.99165227
CRZ,132277.2,34000,0.77,266.7,445.8,,0.104049677,,,1.87,4285.78128,78.696,671,,,,,70.5,706.06,55902.54934,5246.6,0.766371681,0.857248035,84.99618031
CRZ,171960.36,30000,0.74,279.1,436.1,,0.085915033,,,2.56,5075.03524,79.773,694,,,,,72.8,297.7,26455.44,2163.8,0.793857366,0.880800625,84.99964615
CRZ,154323.4,24000,0.812,350,490.5,,0.069780733,,,0.7,7030.53318,82.641,722,,,,,83.1,362.33,44092.4,2962.3,0.835085893,0.945207667,85.00254832
CRZ,158732.64,24000,0.81,349.3,489.6,,0.069712694,,,0.77,7023.91932,82.618,722,,,,,83.1,327.55,39683.16,2672.8,0.835085893,0.944665864,85.00325698
CRZ,95116.12528,28000,0.82,325.9,487.4,,0.08289864,,,0.11,5879.72154,81.364,701,,,,,79,925.35,98588.40178,7517.1,0.807600208,0.916206284,85.0032749
CRZ,195000,28000,0.689,270,409.7,,0.07597,,,3.62,5393,79.934,704,,,,,73.7,,,,0.807600208,0.884277164,85.00360437
CRZ,127867.96,34000,0.78,270.5,451.6,,0.104580381,,,1.64,4318.85058,78.812,668,,,,,70.8,754.98,60311.78934,5682.9,0.766371681,0.859623788,85.00375996
CRZ,189597.32,28000,0.74,291.4,439.9,,0.078816304,,,2.59,5579.89322,80.465,705,,,,,75.7,93.45,8818.48,685.1,0.807600208,0.896048583,85.00436686
CRZ,99207.9,36000,0.8,265.8,459,,0.116246791,,,1.02,3948.47442,78.324,657,,,,,69.9,965.48,72086.66476,7386.6,0.752628839,0.848965331,85.0060588
CRZ,108026.38,38000,0.74,232.8,424.4,,0.124774338,,,2.24,3401.72866,76.968,664,,,,,66.3,764.1,48658.16802,5417.5,0.738885997,0.819808791,85.00684857
CRZ,119049.48,36000,0.77,254.7,441.8,,0.113888108,,,1.84,3880.1312,77.997,660,,,,,69.5,733.85,52727.89654,5403.9,0.752628839,0.841875567,85.00685443
CRZ,165346.5,28000,0.79,312.9,469.6,,0.081111484,,,1.46,5789.33212,81.022,701,,,,,77.8,329.5,33069.3,2578.8,0.807600208,0.908404866,85.00867233
CRZ,174164.98,28000,0.78,308.5,463.6,,0.080485526,,,1.74,5760.67206,80.91,701,,,,,77.3,245.34,24250.82,1895.8,0.807600208,0.905869002,85.00989933
CRZ,187392.7,24000,0.8,344.6,483.6,,0.069195598,,,1.23,6988.6454,82.508,722,,,,,82.7,93.65,11023.1,754.8,0.835085893,0.941976887,85.01115887
CRZ,143300.3,26000,0.81,335.3,485.6,,0.075663833,,,0.74,6417.64882,81.948,712,,,,,80,488.5,55115.5,3953.2,0.82134305,0.929119686,85.01636417
CRZ,121254.1,34000,0.79,274.3,457.4,,0.105333345,,,1.37,4343.1014,78.935,668,,,,,70.9,825.87,66927.85396,6296.3,0.766371681,0.862030195,85.01750863
CRZ,169755.74,26000,0.8,330.8,479.6,,0.07511045,,,1.2,6384.57952,81.835,712,,,,,79.6,261.7,28660.06,2091.7,0.82134305,0.926474961,85.02022373
CRZ,155000,24000,0.812,350,490.5,,0.0697,,,0.7,7037,82.667,722,,,,,83.2,,,,0.835085893,0.945207667,85.0292913
CRZ,182983.46,26000,0.79,326.3,473.6,,0.074516243,,,1.5,6355.91946,81.731,712,,,,,79.1,143.27,15432.34,1130.8,0.82134305,0.92386309,85.03211949
CRZ,110000,26000,0.82,339.8,491.5,,0.07613,,,0.19,6456,82.084,712,,,,,80.4,,,,0.82134305,0.931797264,85.03501571
CRZ,195000,26000,0.776,320,465.2,,0.07378,,,1.86,6304,81.576,713,,,,,78.4,,,,0.82134305,0.920261665,85.03676705
CRZ,149914.16,30000,0.79,299.7,465.6,,0.088255572,,,1.44,5275.65566,80.358,690,,,,,74.7,516.94,48501.64,4011.1,0.793857366,0.892946642,85.03865153
CRZ,169755.74,30000,0.75,283.2,442,,0.086377698,,,2.36,5116.92302,79.917,694,,,,,73.3,319.88,28660.06,2356.4,0.793857366,0.88316632,85.03895668
CRZ,110231,26000,0.82,339.8,491.5,,0.076117426,,,0.2,6457.33198,82.089,712,,,,,80.5,764.5,88184.8,6263.1,0.82134305,0.931797264,85.04019546
CRZ,165000,25000,0.805,340,484.7,,0.07228,,,0.99,6705,82.255,717,,,,,80.8,,,,0.828214472,0.935555208,85.04085076
CRZ,141095.68,34000,0.74,255.3,428.5,,0.102398599,,,2.51,4184.36876,78.419,672,,,,,69.7,604.28,47084.06934,4317.1,0.766371681,0.850304708,85.04210628
CRZ,138891.06,34000,0.75,259.1,434.3,,0.103029093,,,2.31,4215.23344,78.529,672,,,,,70.1,630.24,49288.68934,4561.5,0.766371681,0.852588496,85.04726131
CRZ,97003.28,28000,0.82,325.9,487.4,,0.082744419,,,0.14,5890.74464,81.41,702,,,,,79.1,906.11,96701.24706,7360.8,0.807600208,0.916206284,85.0513324
CRZ,103617.14,32000,0.81,294.9,473.2,,0.097667625,,,0.63,4845.75476,79.898,680,,,,,72.3,940.06,85312.18014,7413.9,0.780114524,0.882481151,85.0517373
CRZ,198415.8,26000,0.77,317.3,461.6,,0.073518339,,,2,6278.75776,81.524,715,,,,,78.2,0,0,0,0.82134305,0.918737909,85.05300493
CRZ,163141.88,30000,0.77,291.4,453.8,,0.087089839,,,1.95,5209.51706,80.15,694,,,,,74.1,385.61,35273.92,2916.4,0.793857366,0.887992972,85.05478719
CRZ,187392.7,28000,0.75,295.7,445.8,,0.079220002,,,2.39,5628.39486,80.623,705,,,,,76.3,115.57,11023.1,858.7,0.807600208,0.898455232,85.05713171
CRZ,99207.9,38000,0.77,243.2,441.6,,0.126928904,,,1.58,3478.89036,77.33,664,,,,,67.1,887.13,57476.64802,6530,0.738885997,0.826503098,85.06007615
CRZ,105821.76,38000,0.75,236.2,430.2,,0.125023814,,,2.03,3441.41182,77.124,667,,,,,66.6,795.01,50862.78802,5703.5,0.738885997,0.822010672,85.06498272
CRZ,138891.06,30000,0.8,303.9,471.5,,0.088827099,,,1.15,5306.52034,80.497,691,,,,,75,623.89,59524.74,4902.3,0.793857366,0.895471109,85.06558753
CRZ,190000,27000,0.768,310,458.6,,0.07655,,,2.03,5991,81.175,710,,,,,77.5,,,,0.814471629,0.910550612,85.0687893
CRZ,130072.58,28000,0.81,321.5,481.5,,0.082113924,,,0.72,5864.2892,81.311,702,,,,,78.8,648.79,68343.22,5206.2,0.807600208,0.913573508,85.07021956
CRZ,154323.4,28000,0.8,317.2,475.5,,0.081524254,,,1.19,5833.42452,81.196,702,,,,,78.4,431.69,44092.4,3421.3,0.807600208,0.910973035,85.07106582
CRZ,147709.54,32000,0.77,278.9,449.8,,0.094950604,,,1.92,4737.72838,79.473,683,,,,,71.4,589.73,50706.26,4421.3,0.780114524,0.872620504,85.07596829
CRZ,105000,30000,0.815,310,480.1,,0.0897,,,0.45,5352,80.68,691,,,,,75.7,,,,0.793857366,0.899317348,85.07645868
CRZ,105000,27000,0.82,332.8,489.5,,0.07924,,,0.19,6177,81.784,707,,,,,79.8,,,,0.814471629,0.924001774,85.08087452
CRZ,150000,30000,0.791,300,465.9,,0.08813,,,1.44,5287,80.412,691,,,,,74.8,,,,0.793857366,0.89319766,85.08383871
CRZ,156528.02,32000,0.74,267.1,432.3,,0.09349457,,,2.55,4623.08814,79.159,683,,,,,70.6,497.16,41887.78,3582.1,0.780114524,0.865552666,85.08510712
CRZ,95116.12528,38000,0.78,246.7,447.4,,0.128706988,,,1.36,3476.68574,77.461,656,,,,,67.5,942.01,61568.42274,7024,0.738885997,0.828793645,85.08634986
CRZ,158732.64,30000,0.78,295.6,459.7,,0.08741189,,,1.73,5258.0187,80.291,691,,,,,74.6,428.74,39683.16,3284.7,0.793857366,0.89045393,85.08659402
CRZ,116844.86,30000,0.81,308.1,477.4,,0.089389555,,,0.69,5339.58964,80.632,691,,,,,75.5,827.94,81570.94,6587,0.793857366,0.89802733,85.08689103
CRZ,156528.02,24000,0.812,350,490.5,,0.069549401,,,0.72,7052.57938,82.724,723,,,,,83.4,343.55,41887.78,2808.7,0.835085893,0.945207667,85.08792013
CRZ,160937.26,24000,0.81,349.3,489.6,,0.069481362,,,0.79,7045.96552,82.702,723,,,,,83.4,308.75,37478.54,2519.4,0.835085893,0.944665864,85.08968214
CRZ,143300.3,32000,0.78,282.9,455.7,,0.095367909,,,1.7,4777.41154,79.596,680,,,,,71.8,634.72,55115.5,4820.4,0.780114524,0.875038859,85.08981384
CRZ,130000,33000,0.789,280,458.6,,0.10032,,,1.45,4572,79.345,675,,,,,71.5,,,,0.773243103,0.869515116,85.09048444
CRZ,112435.62,26000,0.82,339.8,491.5,,0.07596774,,,0.23,6470.5597,82.138,713,,,,,80.6,744.03,85980.18,6095.4,0.82134305,0.931797264,85.09095707
CRZ,160000,31000,0.757,280,444.3,,0.09027,,,2.21,4922,79.699,691,,,,,71.5,,,,0.786985945,0.877182247,85.0957667
CRZ,136686.44,34000,0.76,262.9,440.1,,0.103165171,,,2.11,4265.9397,78.681,675,,,,,70.5,652.96,51493.30934,4789,0.766371681,0.854902938,85.09645457
CRZ,120000,25000,0.82,346.8,493.6,,0.07287,,,0.26,6773,82.487,718,,,,,81.6,,,,0.828214472,0.939592754,85.09728014
CRZ,180778.84,28000,0.77,304.2,457.7,,0.079809672,,,1.98,5734.21662,80.884,705,,,,,77.2,180.31,17636.96,1375.5,0.807600208,0.903365441,85.1002595
CRZ,165000,30000,0.766,290,451.7,,0.0868,,,2.03,5204,80.149,695,,,,,74.1,,,,0.793857366,0.88701748,85.1004818
CRZ,112435.62,34000,0.8,278.2,463.2,,0.105786938,,,1.09,4378.37532,79.125,669,,,,,71.2,903.08,74401.51576,6972.1,0.766371681,0.864467257,85.10193774
CRZ,125663.34,36000,0.75,247.5,430.4,,0.112595368,,,2.29,3822.81108,77.873,661,,,,,69.2,648.97,46114.03654,4655.1,0.752628839,0.837299584,85.10331323
CRZ,154323.4,32000,0.75,271,438.1,,0.094043418,,,2.35,4658.36206,79.283,683,,,,,71,520.59,44092.4,3801.6,0.780114524,0.867877408,85.10417844
CRZ,99207.9,28000,0.82,325.9,487.4,,0.082572053,,,0.17,5901.76774,81.462,702,,,,,79.3,883.68,94496.62706,7178.6,0.807600208,0.916206284,85.10565828
CRZ,155000,32000,0.747,270,436.6,,0.09388,,,2.4,4651,79.255,683,,,,,70.9,,,,0.780114524,0.867176709,85.1084866
CRZ,145504.92,26000,0.81,335.3,485.6,,0.075387142,,,0.77,6439.69502,82.038,713,,,,,80.3,467.92,52910.88,3786.7,0.82134305,0.929119686,85.10973403
CRZ,130000,34000,0.779,270,450.9,,0.10407,,,1.7,4332,78.901,670,,,,,71.1,,,,0.766371681,0.859384833,85.11158244
CRZ,195000,28000,0.713,280,423.9,,0.07699,,,3.17,5505,80.283,706,,,,,75,,,,0.807600208,0.88971199,85.11358257
CRZ,125663.34,32000,0.8,290.9,467.4,,0.09673776,,,1.13,4830.32242,79.844,681,,,,,72.1,811.75,72752.46,6322.9,0.780114524,0.879969183,85.11548035
CRZ,194006.56,26000,0.78,321.8,467.6,,0.073704312,,,1.79,6342.69174,81.697,713,,,,,78.9,41.5,4409.24,323.4,0.82134305,0.921284073,85.11563186
CRZ,167551.12,30000,0.76,287.3,447.9,,0.086432129,,,2.17,5180.857,80.1,697,,,,,74,340.13,30864.68,2539,0.793857366,0.885563769,85.11823236
CRZ,127867.96,36000,0.74,243.9,424.6,,0.111842404,,,2.5,3796.35564,77.784,661,,,,,69,619.97,43909.41654,4392.7,0.752628839,0.83505675,85.12012984
CRZ,189597.32,24000,0.8,344.6,483.6,,0.068900763,,,1.26,7017.30546,82.614,723,,,,,83.1,74.77,8818.48,602.6,0.835085893,0.941976887,85.12037474
CRZ,170000,29000,0.775,300,458.8,,0.08342,,,1.86,5500,80.62,698,,,,,77.1,,,,0.800728787,0.896916333,85.12690181
CRZ,100000,28000,0.82,325.9,487.4,,0.0825,,,0.18,5908,81.483,702,,,,,79.4,,,,0.807600208,0.916206284,85.12759757
CRZ,171960.36,26000,0.8,330.8,479.6,,0.074788399,,,1.24,6413.23958,81.942,713,,,,,80,241.03,26455.44,1926.5,0.82134305,0.926474961,85.13138844
CRZ,110231,36000,0.79,262.1,453.3,,0.114827045,,,1.37,3948.47442,78.331,658,,,,,70.2,834.83,61546.37654,6307.2,0.752628839,0.846571971,85.13374304
CRZ,123458.72,36000,0.76,251.1,436.1,,0.112799485,,,2.09,3866.90348,78.007,664,,,,,69.6,674.64,48318.65654,4903.4,0.752628839,0.839572523,85.13428006
CRZ,150000,31000,0.782,290,458.8,,0.09126,,,1.67,5028,80.012,686,,,,,72.3,,,,0.786985945,0.883238103,85.13658544
CRZ,185000,28000,0.76,300,451.8,,0.07929,,,2.2,5698,80.809,708,,,,,77,,,,0.807600208,0.900894184,85.13788178
CRZ,150000,33000,0.737,260,428.6,,0.09735,,,2.61,4403,78.83,678,,,,,70.3,,,,0.773243103,0.857243439,85.14113622
CRZ,167551.12,28000,0.79,312.9,469.6,,0.080694179,,,1.5,5820.1968,81.15,703,,,,,78.3,306.71,30864.68,2400.4,0.807600208,0.908404866,85.14297054
CRZ,140000,28000,0.806,320,479.4,,0.08169,,,0.9,5868,81.335,703,,,,,78.9,,,,0.807600208,0.912529442,85.1439959
CRZ,176369.6,28000,0.78,308.5,463.6,,0.08006822,,,1.77,5789.33212,81.038,703,,,,,77.8,222.44,22046.2,1718.8,0.807600208,0.905869002,85.14438539
CRZ,160000,32000,0.722,260,421.7,,0.09216,,,2.94,4576,79.029,684,,,,,70.2,,,,0.780114524,0.861446768,85.14757107
CRZ,136686.44,32000,0.79,286.9,461.5,,0.095894077,,,1.44,4812.68546,79.762,681,,,,,72.1,700.21,61729.36,5385.9,0.780114524,0.877488419,85.14817393
CRZ,185188.08,28000,0.76,300,451.7,,0.079256289,,,2.21,5698.9427,80.819,708,,,,,77,136.64,13227.72,1028.8,0.807600208,0.900894184,85.14841748
CRZ,114640.24,26000,0.82,339.8,491.5,,0.075795375,,,0.26,6485.99204,82.195,713,,,,,80.9,723.61,83775.56,5928.1,0.82134305,0.931797264,85.15000629
CRZ,175000,27000,0.791,320,472.2,,0.0774,,,1.48,6101,81.513,708,,,,,78.8,,,,0.814471629,0.916391514,85.15033242
CRZ,103617.14,38000,0.76,239.7,435.9,,0.1248832,,,1.84,3489.91346,77.307,672,,,,,67.1,822.06,53067.40802,5972.5,0.738885997,0.824242107,85.15132725
CRZ,185188.08,26000,0.79,326.3,473.6,,0.074148833,,,1.53,6386.78414,81.854,713,,,,,79.6,122.5,13227.72,966.9,0.82134305,0.92386309,85.16008747
CRZ,115000,26000,0.82,339.8,491.5,,0.07577,,,0.26,6488,82.205,713,,,,,80.9,,,,0.82134305,0.931797264,85.1603658
CRZ,105821.76,32000,0.81,294.9,473.2,,0.09725032,,,0.67,4865.59634,80.004,681,,,,,72.6,912.82,83107.56014,7199,0.780114524,0.882481151,85.16457472
